,name,city,country,iata,icao,lat,lon,altitude,timezone,dst,tz_database_time,type,source,evcent,pagerank,degree_centrality,closeness,betweenness
7414,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,HEOW,22.5856990814209,28.71660041809082,859,2,U,Africa/Cairo,airport,OurAirports,,,,,
7415,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,39.40190125,-77.98459625,565,-5,A,America/New_York,airport,OurAirports,,,,,
7416,Awassa Airport,Awasa,Ethiopia,AWA,HALA,7.066999912261963,38.5,5450,3,U,Africa/Addis_Ababa,airport,OurAirports,,,,,
7417,Wilwal International Airport,Jijiga,Ethiopia,JIJ,HAJJ,9.3325,42.9121,5954,3,U,Africa/Addis_Ababa,airport,OurAirports,0.000473979771972252,0.00019826206093141984,0.0017523364485981306,0.24558421236696998,0.0005756653042502478
7418,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,HAMA,10.7254,38.7415,8405,3,U,Africa/Addis_Ababa,airport,OurAirports,,,,,
7419,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,HADM,10.350000381469727,37.71699905395508,8136,3,U,Africa/Addis_Ababa,airport,OurAirports,,,,,
7420,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,HADT,11.967000007629395,38.0,8490,3,U,Africa/Addis_Ababa,airport,OurAirports,,,,,
7421,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,HAHM,8.7163,39.0059,6201,3,U,Africa/Addis_Ababa,airport,OurAirports,,,,,
7422,Robe Airport,Goba,Ethiopia,GOB,HAGB,7.116063400000001,40.0463033,7892,3,U,Africa/Addis_Ababa,airport,OurAirports,,,,,
7423,Mayumba Airport,Mayumba,Gabon,MYB,FOOY,-3.4584197998046875,10.674076080322266,13,1,U,Africa/Libreville,airport,OurAirports,,,,,
7424,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,HKMS,-1.406111,35.008057,5200,3,U,Africa/Nairobi,airport,OurAirports,1.3535573597181296e-06,0.00018867798813763286,0.0008761682242990653,0.18110764177716884,0.0
7426,Meru Mulika Airport,Meru National Park,Kenya,\N,HKMK,0.22956700000000002,38.171412,2230,3,U,Africa/Nairobi,airport,OurAirports,,,,,
7427,Rumbek Airport,Rumbek,Sudan,RBX,HSMK,6.82499980927,29.6690006256,1378,3,U,Africa/Juba,airport,OurAirports,,,,,
7428,Yei Airport,Yei,Sudan,\N,HSYE,4.13028160099,30.728073120100003,2000,3,U,Africa/Juba,airport,OurAirports,,,,,
7429,Cape Palmas Airport,Greenville,Liberia,CPA,GLCP,4.3790202140808105,-7.696949958801269,20,0,U,Africa/Monrovia,airport,OurAirports,,,,,
7432,Ecuvillens Airport,Ecuvillens,Switzerland,\N,LSGE,46.75500106811523,7.076109886169434,2293,1,E,Europe/Zurich,airport,OurAirports,,,,,
7437,Inhaca Airport,Inhaca,Mozambique,\N,FQIA,-25.997144699099998,32.929351806599996,10,2,U,Africa/Maputo,airport,OurAirports,,,,,
7442,Ouro Sogui Airport,Matam,Senegal,MAX,GOSM,15.593600273132324,-13.322799682617188,85,0,U,Africa/Dakar,airport,OurAirports,,,,,
7443,Bird Island Airport,Bird Island,Seychelles,BDI,FSSB,-3.7247199999999996,55.205299,6,4,U,\N,airport,OurAirports,,,,,
7446,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,HSSW,21.802698135375977,31.52157783508301,961,3,U,Africa/Khartoum,airport,OurAirports,,,,,
7448,Kidepo Airport,Kidepo,Uganda,\N,HUKD,3.7176,33.7487,4033,3,U,Africa/Kampala,airport,OurAirports,,,,,
7449,Kitgum Airport,Kitgum,Uganda,\N,HUKT,3.2817,32.8882,3130,3,U,Africa/Kampala,airport,OurAirports,,,,,
7450,Bugungu Airport,Pakuba,Uganda,PAF,HUPA,2.2,31.55,2472,3,U,Africa/Kampala,airport,OurAirports,0.00010483729866056279,6.727892692447342e-05,0.0005841121495327102,0.22556648007242006,0.0
7451,Svea Airport,Sveagruva,Svalbard,\N,ENSA,77.8969444,16.725,32,1,U,Arctic/Longyearbyen,airport,OurAirports,,,,,
7452,Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,\N,ENAS,78.9274978638,11.8743,50,1,U,Arctic/Longyearbyen,airport,OurAirports,,,,,
7453,Hatay Airport,Hatay,Turkey,HTY,LTDA,36.36277771,36.282222747800006,269,3,U,Europe/Istanbul,airport,OurAirports,0.005280821095316445,0.00019597708499194497,0.004672897196261682,0.2745134925705686,7.176607315336693e-06
7454,Kihnu Airfield,Kihnu,Estonia,\N,EEKU,58.14830017089844,24.002500534057614,10,2,U,Europe/Tallinn,airport,OurAirports,,,,,
7455,Ruhnu Airfield,Ruhnu,Estonia,\N,EERU,57.78390121459961,23.26609992980957,10,2,U,Europe/Tallinn,airport,OurAirports,,,,,
7456,Raivavae Airport,Raivavae,French Polynesia,RVV,NTAV,-23.8852005005,-147.662002563,7,-10,N,Pacific/Tahiti,airport,OurAirports,3.7578991581525966e-05,0.00015146386157931195,0.0011682242990654205,0.2224984736767952,0.0
7459,Lleida-Alguaire Airport,Lleida,Spain,ILD,LEDA,41.728184999999996,0.5350229999999999,1170,1,E,Europe/Madrid,airport,OurAirports,0.001226364306969738,5.615964047156591e-05,0.0005841121495327102,0.2343700839597832,0.0
7461,Ouessant Airport,Ouessant,France,\N,LFEC,48.46319961547852,-5.06358003616333,142,1,U,Europe/Paris,airport,OurAirports,,,,,
7464,Bildudalur Airport,Bildudalur,Iceland,BIU,BIBD,65.64129638671875,-23.546199798583984,18,0,N,Atlantic/Reykjavik,airport,OurAirports,,,,,
7465,Gjögur Airport,Gjogur,Iceland,GJR,BIGJ,65.99530029296875,-21.326900482177734,83,0,N,Atlantic/Reykjavik,airport,OurAirports,,,,,
7466,Sauðárkrókur Airport,Saudarkrokur,Iceland,SAK,BIKR,65.73169708249999,-19.5727996826,8,0,N,Atlantic/Reykjavik,airport,OurAirports,,,,,
7467,Selfoss Airport,Selfoss,Iceland,\N,BISF,63.92919921875,-21.037799835205078,45,0,N,Atlantic/Reykjavik,airport,OurAirports,,,,,
7468,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,EIMN,53.09299850463867,-9.568059921264648,15,0,U,Europe/Dublin,airport,OurAirports,,,,,
7469,Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,UAAT,42.88958,73.60200400000001,0,6,U,Asia/Bishkek,airport,OurAirports,,,,,
7470,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,ZMUL,48.9933013916,89.92250061040001,5732,7,U,Asia/Hovd,airport,OurAirports,9.24820141763936e-05,7.902485296142842e-05,0.0005841121495327102,0.22336649758701607,0.0
7472,Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,\N,UTDT,37.86640167236328,68.86470031738281,1473,5,U,Asia/Dushanbe,airport,OurAirports,,,,,
7473,Vologda Airport,Vologda,Russia,VGD,ULWW,59.28250122070313,39.94440078735352,387,3,N,Europe/Moscow,airport,OurAirports,,,,,
7474,Severo-Evensk Airport,Evensk,Russia,\N,UHMW,61.92166519165039,159.22999572753906,0,11,N,Asia/Srednekolymsk,airport,OurAirports,,,,,
7475,Olenyok Airport,Olenyok,Russia,\N,UERO,68.514999389648,112.48000335693001,847,9,N,Asia/Yakutsk,airport,OurAirports,,,,,
7476,Saskylakh Airport,Saskylakh,Russia,\N,UERS,71.92790222168,114.08000183105,0,9,N,Asia/Yakutsk,airport,OurAirports,,,,,
7480,Leshukonskoye Airport,Arkhangelsk,Russia,LDG,ULAL,64.89600372310001,45.7229995728,220,3,N,Europe/Moscow,airport,OurAirports,,,,,
7481,Nizhneangarsk Airport,Nizhneangarsk,Russia,\N,UIUN,55.80080032348633,109.59500122070312,1545,8,N,Asia/Irkutsk,airport,OurAirports,,,,,
7483,Vanavara Airport,Vanavara,Russia,\N,UNIW,60.35969924926758,102.3239974975586,892,7,N,Asia/Krasnoyarsk,airport,OurAirports,,,,,
7484,Aykhal Airport,Aykhal,Russia,\N,UERA,65.959197998047,111.54650115966999,0,9,N,Asia/Yakutsk,airport,OurAirports,,,,,
7485,Uktus Airport,Yekaterinburg,Russia,\N,USSK,56.701698303222656,60.790000915527344,643,5,N,Asia/Yekaterinburg,airport,OurAirports,,,,,
7486,Baykit Airport,Baykit,Russia,\N,UNIB,61.67670059204102,96.3550033569336,853,7,N,Asia/Krasnoyarsk,airport,OurAirports,,,,,
7487,Biysk Airport,Biysk,Russia,\N,UNBI,52.47999954223633,85.33999633789062,620,7,N,Asia/Krasnoyarsk,airport,OurAirports,,,,,
7488,Huesca/Pirineos Airport,Huesca,Spain,HSK,LEHC,42.0760993958,-0.316666990519,1768,1,U,Europe/Madrid,airport,OurAirports,,,,,
7489,Ciudad Real Central Airport,Ciudad Real,Spain,CQM,LERL,38.8563888889,-3.97,0,1,U,Europe/Madrid,airport,OurAirports,,,,,
7490,Al Najaf International Airport,Najaf,Iraq,NJF,ORNI,31.989853000000004,44.404317,103,3,U,Asia/Baghdad,airport,OurAirports,0.006698690791230313,0.0001734819407653863,0.004964953271028037,0.28494849147298507,2.758396964769691e-07
7492,Colonsay Airstrip,Colonsay,United Kingdom,CSA,EGEY,56.05749893189999,-6.243060112,44,0,U,Europe/London,airport,OurAirports,,,,,
7494,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,34.9878006,-81.05719757,666,-5,A,America/New_York,airport,OurAirports,,,,,
7495,Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,40.354400634765625,-79.9301986694336,1252,-5,A,America/New_York,airport,OurAirports,,,,,
7496,Cecil Airport,Jacksonville,United States,\N,KVQQ,30.2187004089,-81.876701355,81,-5,A,America/New_York,airport,OurAirports,,,,,
7497,Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,33.7790985107,-84.5214004517,841,-5,A,America/New_York,airport,OurAirports,,,,,
7498,Tresco Heliport,Tresco,United Kingdom,TSO,EGHT,49.94559860229492,-6.331389904022218,20,0,U,Europe/London,airport,OurAirports,,,,,
7499,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,OATN,32.604198455799995,65.8657989502,4429,4.5,U,Asia/Kabul,airport,OurAirports,,,,,
7500,Zaranj Airport,Zaranj,Afghanistan,ZAJ,OAZJ,30.972222,61.865832999999995,1572,4.5,U,Asia/Kabul,airport,OurAirports,,,,,
7501,Chakcharan Airport,Chaghcharan,Afghanistan,CCN,OACC,34.53300094604492,65.26699829101561,7383,4.5,U,Asia/Kabul,airport,OurAirports,,,,,
7503,Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,32.882157,115.73436399999999,104,8,U,Asia/Shanghai,airport,OurAirports,0.0031589518104220117,0.00017987608811404537,0.005257009345794392,0.2738569783627056,1.7679479994046624e-07
7504,Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,25.6746997833,116.747001648,1225,8,U,Asia/Shanghai,airport,OurAirports,0.0001494750413687639,5.9384828206636396e-05,0.0005841121495327102,0.21850175810147177,0.0
7506,Xingyi Airport,Xingyi,China,ACX,ZUYI,25.0863888889,104.959444444,4150,8,U,Asia/Shanghai,airport,OurAirports,0.0019217512132199334,0.0001238751202369529,0.0029205607476635513,0.2667943857657402,1.6593664088229493e-06
7508,Liping Airport,Liping,China,HZH,ZUNP,26.32217,109.1499,1620,8,U,Asia/Shanghai,airport,OurAirports,0.0007479621102385584,7.502895867390232e-05,0.0011682242990654205,0.25568137662659135,0.0
7510,Stepanakert Air Base,Stepanakert,Azerbaijan,\N,UB13,39.90140151977539,46.7869987487793,2001,4,E,Asia/Baku,airport,OurAirports,,,,,
7511,Ohio State University Airport,Columbus,United States,OSU,KOSU,40.0797996521,-83.072998046875,905,-5,U,America/New_York,airport,OurAirports,,,,,
7513,Addison Airport,Addison,United States,ADS,KADS,32.9686012268,-96.8364028931,644,-6,A,America/Chicago,airport,OurAirports,,,,,
7514,Destin Executive Airport,Destin,United States,DTS,KDTS,30.40010071,-86.47149658,23,-6,A,America/Chicago,airport,OurAirports,,,,,
7516,Chernobayevka Airport,Kherson,Ukraine,KHE,UKOH,46.675800323500006,32.506401061999995,148,2,E,Europe/Kiev,airport,OurAirports,,,,,
7517,Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,NZRC,-46.899700164799995,168.100997925,62,12,U,Pacific/Auckland,airport,OurAirports,,,,,
7518,Assumption Island Airport,Assumption Island,Seychelles,\N,FSAS,-9.74222,46.506802,10,4,U,Indian/Mahe,airport,OurAirports,,,,,
7519,Zhijiang Airport,Zhijiang,China,HJJ,ZGCJ,27.4411111111,109.7,882,8,U,Asia/Shanghai,airport,OurAirports,0.0008019635238453046,7.468836382459017e-05,0.0011682242990654205,0.2558586732125871,0.0
7521,Yarmouth Airport,Yarmouth,Canada,YQI,CYQI,43.82690048217773,-66.08809661865234,141,-4,A,America/Halifax,airport,OurAirports,,,,,
7522,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,35.331401825,-77.60880279540002,93,-5,A,America/New_York,airport,OurAirports,,,,,
7523,First Flight Airport,Kill Devil Hills,United States,FFA,KFFA,36.0181999207,-75.67130279540002,13,-5,A,America/New_York,airport,OurAirports,,,,,
7531,Maturacá Airport,Maturaca,Brazil,\N,SWMK,0.6282690167427063,-66.11509704589844,354,-4,S,America/Boa_Vista,airport,OurAirports,,,,,
7532,Carajás Airport,Parauapebas,Brazil,CKS,SBCJ,-6.11527776718,-50.0013885498,2064,-3,S,America/Belem,airport,OurAirports,0.000103732879659416,0.0002095191038254862,0.0020443925233644858,0.2148683092608326,0.0005772160908581374
7533,Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,\N,SNCW,-2.372999906539917,-44.396400451660156,148,-3,S,America/Fortaleza,airport,OurAirports,,,,,
7536,Tarempa Airport,Anambas Islands,Indonesia,MWK,WIOM,3.3481199741363525,106.25800323486328,10,7,N,Asia/Jakarta,airport,OurAirports,,,,,
7538,Würzburg-Schenkenturm Airport,Wuerzburg,Germany,\N,EDFW,49.81777954101562,9.897500038146973,991,1,E,Europe/Berlin,airport,OurAirports,,,,,
7542,São Jacinto Airport,Aveiro,Portugal,\N,LPAV,40.656741,-8.741544000000001,26,0,E,Europe/Lisbon,airport,OurAirports,,,,,
7544,Hopsten Air Base,Hopsten,Germany,\N,ETNP,52.33869934082031,7.541329860687256,423,1,E,Europe/Berlin,airport,OurAirports,,,,,
7546,Persian Gulf International Airport,Khalije Fars,Iran,PGU,OIBP,27.379601,52.737701,27,3.5,U,Asia/Tehran,airport,OurAirports,0.00024979382997806495,0.00018533099413503513,0.0029205607476635513,0.22251338244613833,2.8440556506607763e-08
7547,Yasouj Airport,Yasuj,Iran,YES,OISY,30.700500488281,51.545101165771,5939,3.5,U,Asia/Tehran,airport,OurAirports,2.0050421075571196e-05,8.272865760709992e-05,0.0005841121495327102,0.20201908502410076,0.0
7548,Mosul International Airport,Mosul,Iraq,OSB,ORBM,36.30580139160156,43.14739990234375,719,3,U,Asia/Baghdad,airport,OurAirports,,,,,
7549,Tajima Airport,Toyooka,Japan,TJH,RJBT,35.51279830932617,134.78700256347656,584,9,U,Asia/Tokyo,airport,OurAirports,,,,,
7550,Amakusa Airport,Amakusa,Japan,AXJ,RJDA,32.482498,130.158997,340,9,U,Asia/Tokyo,airport,OurAirports,,,,,
7551,Kikai Airport,Kikai,Japan,KKX,RJKI,28.3213005066,129.927993774,21,9,U,Asia/Tokyo,airport,OurAirports,,,,,
7552,Aguni Airport,Aguni,Japan,AGJ,RORA,26.592500686599998,127.240997314,38,9,U,Asia/Tokyo,airport,OurAirports,,,,,
7556,Donoi Airport,Uliastai,Mongolia,\N,ZMDN,47.7093,96.5258,5800,8,U,Asia/Ulaanbaatar,airport,OurAirports,,,,,
7557,Bulgan Airport,Bulgan,Mongolia,UGA,ZMBN,48.85499954223633,103.47599792480469,4311,8,U,Asia/Ulaanbaatar,airport,OurAirports,,,,,
7558,Ulaangom Airport,Ulaangom,Mongolia,ULO,ZMUG,50.066588,91.938273,0,7,U,Asia/Hovd,airport,OurAirports,9.24820141763936e-05,7.902485296142842e-05,0.0005841121495327102,0.22336649758701607,0.0
7559,Borongan Airport,Borongan,Philippines,BPR,RPVW,11.6743001938,125.47899627700001,7,8,N,Asia/Manila,airport,OurAirports,,,,,
7560,Lubang Airport,Lubang,Philippines,LBX,RPLU,13.85540008544922,120.1050033569336,43,8,N,Asia/Manila,airport,OurAirports,,,,,
7563,Kulob Airport,Kulyab,Tajikistan,TJU,UTDK,37.98809814453125,69.80500030517578,2293,5,U,Asia/Dushanbe,airport,OurAirports,0.002465273939967922,9.690446667846062e-05,0.0020443925233644858,0.2549550648465388,2.2467215261723993e-07
7565,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,UTAT,41.761101000000004,59.826698,272,5,U,Asia/Ashgabat,airport,OurAirports,,,,,
7566,Barrow Island Airport,Barrow Island,Australia,BWB,YBWX,-20.86440086364746,115.40599822998048,26,8,U,Australia/Perth,airport,OurAirports,,,,,
7569,Derby Airport,Derby,Australia,DRB,YDBY,-17.370000839233402,123.66100311279295,24,8,U,Australia/Perth,airport,OurAirports,,,,,
7570,Walgett Airport,Walgett,Australia,WGE,YWLG,-30.03280067443848,148.12600708007812,439,10,U,Australia/Sydney,airport,OurAirports,,,,,
7571,Bathurst Island Airport,Bathurst Island,Australia,BRT,YBTI,-11.769200325012207,130.6199951171875,67,9.5,U,Australia/Darwin,airport,OurAirports,,,,,
7572,Dunk Island Airport,Dunk Island,Australia,DKI,YDKI,-17.9416999817,146.13999939,6,10,U,Australia/Brisbane,airport,OurAirports,,,,,
7573,Lizard Island Airport,Lizard Island,Australia,LZR,YLZI,-14.673273000000002,145.454571,70,10,O,Australia/Brisbane,airport,OurAirports,,,,,
7574,Hamilton Airport,Hamilton,Australia,HLT,YHML,-37.64889907836914,142.06500244140625,803,10,O,Australia/Hobart,airport,OurAirports,,,,,
7575,Halls Creek Airport,Halls Creek,Australia,HCQ,YHLC,-18.23390007019043,127.66999816894531,1346,8,U,Australia/Perth,airport,OurAirports,,,,,
7576,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,YFTZ,-18.181900024414066,125.55899810791016,368,8,U,Australia/Perth,airport,OurAirports,,,,,
7577,Ravensthorpe Airport,Ravensthorpe,Australia,RVT,YNRV,-33.7971992493,120.208000183,197,8,U,Australia/Perth,airport,OurAirports,0.00012927689901290446,0.0001104208321082089,0.0008761682242990653,0.23070652491497626,0.0
7578,Wilkins Runway,Budd Coast,Antarctica,\N,YWKS,-66.690833,111.52361100000002,2529,12,U,Antarctica/South_Pole,airport,OurAirports,,,,,
7579,Provo Municipal Airport,Provo,United States,PVU,KPVU,40.219200134277,-111.72299957275,4497,-7,A,America/Denver,airport,OurAirports,0.001342123162775192,0.00010214178360079844,0.0017523364485981306,0.27464971628700424,1.357366518948573e-05
7580,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,40.5163002,-106.8659973,6882,-7,A,America/Denver,airport,OurAirports,,,,,
7581,Delta Municipal Airport,Delta,United States,DTA,KDTA,39.3805999756,-112.508003235,4759,-7,A,America/Denver,airport,OurAirports,,,,,
7582,Richfield Municipal Airport,Richfield,United States,RIF,KRIF,38.73640060424805,-112.0989990234375,5301,-7,A,America/Denver,airport,OurAirports,,,,,
7583,Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC,39.61389923,-110.7509995,5957,-7,A,America/Denver,airport,OurAirports,,,,,
7584,Los Alamos Airport,Los Alamos,United States,LAM,KLAM,35.8797988892,-106.26899719200001,7171,-7,A,America/Denver,airport,OurAirports,0.00020809586443616638,6.364657237626378e-05,0.0005841121495327102,0.22796661767187262,0.0
7586,Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,34.571098,-114.358002,783,-7,N,America/Phoenix,airport,OurAirports,,,,,
7587,Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,35.021900177,-110.722999573,4941,-7,N,America/Phoenix,airport,OurAirports,,,,,
7588,Douglas Municipal Airport,Douglas,United States,DGL,KDGL,31.3425998688,-109.505996704,4173,-7,N,America/Phoenix,airport,OurAirports,,,,,
7589,Marakei Airport,Marakei,Kiribati,MZK,NGMK,2.0586099624633794,173.27099609375,10,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7590,Abemama Atoll Airport,Abemama,Kiribati,AEA,NGTB,0.4908330142498016,173.82899475097656,8,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7591,Buariki Airport,Buariki,Kiribati,AAK,NGUK,0.1852779984474182,173.63699340820312,0,10,U,\N,airport,OurAirports,,,,,
7592,Kuria Airport,Kuria,Kiribati,KUC,NGKT,0.2186110019683838,173.44200134277344,0,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7593,Arorae Island Airport,Arorae,Kiribati,AIS,NGTR,-2.61611008644104,176.80299377441406,0,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7594,Tamana Island Airport,Tamana,Kiribati,TMN,NGTM,-2.485830068588257,175.97000122070312,0,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7595,Beru Airport,Beru Island,Kiribati,BEZ,NGBR,-1.3547199964523315,176.0070037841797,6,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7596,Nikunau Airport,Nikunau,Kiribati,NIG,NGNU,-1.31444001198,176.410003662,6,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7597,Butaritari Atoll Airport,Butaritari,Kiribati,BBG,NGTU,3.08583,172.811005,5,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7598,Makin Island Airport,Makin,Kiribati,MTK,NGMN,3.3744399547576904,172.99200439453125,0,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7599,Maiana Airport,Maiana,Kiribati,MNK,NGMA,1.0036100149154663,173.031005859375,8,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7600,Nonouti Airport,Nonouti,Kiribati,NON,NGTO,-0.6397219896316528,174.42799377441406,10,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7601,Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,NGTS,-1.4744399785995483,175.06399536132812,0,12,U,Pacific/Tarawa,airport,OurAirports,,,,,
7610,Whitianga Airport,Whitianga,New Zealand,WTZ,NZWT,-36.83169937133789,175.6790008544922,10,12,U,Pacific/Auckland,airport,OurAirports,,,,,
7611,Takaka Airport,Takaka,New Zealand,KTF,NZTK,-40.81330108642578,172.77499389648438,102,12,U,Pacific/Auckland,airport,OurAirports,,,,,
